"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2008","2008",76.9,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2009","2009",79.2,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2010","2010",87.2,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2011","2011",96.5,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2012","2012",107.2,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2013","2013",111.3,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2014","2014",118,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2015","2015",124.4,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2016","2016",134.6,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2017","2017",144.4,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2018","2018",169.3,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2019","2019",170.2,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2005","2005",135.2,"E; D","Estimated value; Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2006","2006",142,"E; D","Estimated value; Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2007","2007",148,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2008","2008",157,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2009","2009",162,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2010","2010",165.5,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2011","2011",169,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2012","2012",176.3,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2013","2013",187.6,"B; D","Break; Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2014","2014",193.4,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2015","2015",196.5,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2016","2016",204.3,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2017","2017",223.3,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2011","2011",64.6,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2012","2012",122.7,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2013","2013",107.5,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2014","2014",157,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2015","2015",159.8,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2016","2016",157.3,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2017","2017",87.2,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2018","2018",106.2,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2019","2019",121.3,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2020","2020",196.7,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2000","2000",42.8,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2001","2001",43.8,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2002","2002",48.6,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2003","2003",51.6,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2004","2004",63.9,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2005","2005",60.4,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2006","2006",63.8,"B","Break"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2007","2007",56,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2008","2008",61.4,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2009","2009",60.7,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2010","2010",67.8,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2011","2011",75,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2012","2012",91.3,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2013","2013",95.9,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2014","2014",101,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2015","2015",101.9,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2016","2016",105.2,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2017","2017",107.1,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2018","2018",110.8,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2019","2019",107.8,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2020","2020",109.7,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2012","2012",118.1,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2014","2014",136.5,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2015","2015",128.4,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2016","2016",138.4,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2017","2017",68.3,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2018","2018",82.5,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2019","2019",71,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2020","2020",73,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2006","2006",64.5,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2007","2007",69.2,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2008","2008",73.9,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2009","2009",78.1,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2010","2010",80.6,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2011","2011",85,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2012","2012",90,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2013","2013",96.3,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2014","2014",103.6,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2015","2015",107.7,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2016","2016",105,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2017","2017",105.6,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2018","2018",106.5,"D","Difference in methodology"
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2019","2019",106.5,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2000","2000",266.6,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2001","2001",275.1,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2002","2002",286.1,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2003","2003",296.6,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2004","2004",318.2,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2005","2005",332,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2006","2006",347.8,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2007","2007",376.4,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2008","2008",388.5,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2009","2009",390.7,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2010","2010",390.9,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2011","2011",392.2,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2012","2012",389.2,"D","Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2013","2013",388.1,"B; D","Break; Difference in methodology"
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2014","2014",380.3,"D","Difference in methodology"
